release_year,author_name,book_shortener,book_title,poem_title,excerpt,file_name,link_url,low_res_file_name,low_res_link_url,folder_link,file_type,file_type_helper,book_release_catalog,graphic_made_status,approved_for_quote_image,used_status,notes,alternate_filename,source_row_number,source_row_numbers,excerpt_id,excerpt_ids,source_row_count,release_year_values,any_graphic_made_status_y,any_approved_for_quote_image_y,missing_core_fields,asset_key
2017,Rudy Francisco,HELI,,“Adrenaline Rush”,“I could tell he was the kind of man who brings a gun to a food fight.”,EMAI-INT-HI-64.jpg,https://drive.google.com/file/d/1dmqRYaT-Rnb1UgfJUSTTssSE1Lpwhqcm/view?usp=drivesdk,,,,QI,QI,Fall 2017,,,FALSE,,,35976,35976,25190,25190,1,2017,,,book_title,https://drive.google.com/file/d/1dmqRYaT-Rnb1UgfJUSTTssSE1Lpwhqcm/view?usp=drivesdk
2017,Rudy Francisco,HELI,,“Drive”,“Play a song and give the stereo permission to use its outside voice.”,Francisco - IFA - Quote Image - This sadness is the.png,https://drive.google.com/file/d/1bbuWaEvZJFHVRM6VZxighPrymAkIN1hC/view?usp=drivesdk,,,,QI,QI,Fall 2017,,,FALSE,,,36184,36184,25334,25334,1,2017,,,book_title,https://drive.google.com/file/d/1bbuWaEvZJFHVRM6VZxighPrymAkIN1hC/view?usp=drivesdk
2017,Rudy Francisco,HELI,,“If I Was a Love Poet”,"“If I was a love poet, I’d write about how I melt in front of you like an ice sculpture every time I hear the vibration in your voice”",Rudy - Helium - Quote Image - every time I try.png,https://drive.google.com/a/buttonpoetry.com/file/d/0B_-uqSs_rEYCWDR6U3Z4Q2RZdUk/view?usp=drivesdk,,,,QI,QI,Fall 2017,,,FALSE,,,36495,36495,25486,25486,1,2017,,,book_title,https://drive.google.com/a/buttonpoetry.com/file/d/0B_-uqSs_rEYCWDR6U3Z4Q2RZdUk/view?usp=drivesdk
2017,Rudy Francisco,HELI,,“Ouch”,"“The words ""I am"" are slowly transforming into ""I used to be"" because every year, the past tense finds a larger house inside the neighborhood of my everyday vernacular.”",Francisco - HELI - INT - Ouch 2,https://drive.google.com/file/d/1XUnmlDwe-3ITVrUxsoIUzyjtWDUzmF-6/view?usp=drivesdk,,,,QI,QI,Fall 2017,,,FALSE,,,37071,37071,25767,25767,1,2017,,,book_title,https://drive.google.com/file/d/1XUnmlDwe-3ITVrUxsoIUzyjtWDUzmF-6/view?usp=drivesdk
2017,Rudy Francisco,HELI,,“Petal”,“The tongue has a jagged beauty and I know how easily the mouth can become a rose bush.”,Francisco - HELI - INT - Cover 8,https://drive.google.com/file/d/1bxYbLB_3X0BiXFqM_KA0YDJ2vlrDEIGg/view?usp=drivesdk,,,,QI,QI,Fall 2017,,,FALSE,,,37111,37111,25796,25796,1,2017,,,book_title,https://drive.google.com/file/d/1bxYbLB_3X0BiXFqM_KA0YDJ2vlrDEIGg/view?usp=drivesdk
2017,Rudy Francisco,HELI,,“Scars”,"""you want to know how I got these scars. I’ll tell you. I got these scars the day I fell in love with you. I landed face-first.”",Francisco - HELI - INT - And of course,https://drive.google.com/file/d/136uEathsIHY2xf3cQx2BRkMXUgufIAtY/view?usp=drivesdk,,,,QI,QI,Fall 2017,,,FALSE,,,37285,37285,25891,25891,1,2017,,,book_title,https://drive.google.com/file/d/136uEathsIHY2xf3cQx2BRkMXUgufIAtY/view?usp=drivesdk
2017,Rudy Francisco,HELI,,“Sip”,"“I’m still learning how to let endearment sit until it's ready to be consumed, hold it to my lips and sip slowly.”",Francisco - IFA - INT - Skelt.jpg,https://drive.google.com/file/d/1PU9skjaDBFlgxqwbQk-23wGypu8Sqq6Q/view?usp=drivesdk,,,,QI,QI,Fall 2017,,,FALSE,,,37364,37364,25940,25940,1,2017,,,book_title,https://drive.google.com/file/d/1PU9skjaDBFlgxqwbQk-23wGypu8Sqq6Q/view?usp=drivesdk
2017,Rudy Francisco,HELI,,“Water”,"“Do you know the human body is approximately sixty percent water? When I walk into a room full of people, all I see is an ocean.”",Francisco - HELI - INT - I tried to smile.jpg,https://drive.google.com/file/d/12W0LF46chC8iE1uwhIYkgHt2pBjeN8yu/view?usp=drivesdk,,,,QI,QI,Fall 2017,,,FALSE,,,37616,37616,26064,26064,1,2017,,,book_title,https://drive.google.com/file/d/12W0LF46chC8iE1uwhIYkgHt2pBjeN8yu/view?usp=drivesdk
2017,Rudy Francisco,HELI,,“When People Ask How I’m Doing”,"I’d rather not ruin someone’s day with my tragic honesty so instead I treat my face like a pumpkin. I pretend that it’s Halloween. I carve it into something acceptable. I laugh and I say, ‘I’m doing alright.’”",Francisco - IFA - Quote Image - I hope to sing.png,https://drive.google.com/file/d/1ilgzaW5oSssnBvVCsh_o9iIAMYSHl0Rf/view?usp=drivesdk,,,,QI,QI,Fall 2017,,,FALSE,,,37654,37654,26084,26084,1,2017,,,book_title,https://drive.google.com/file/d/1ilgzaW5oSssnBvVCsh_o9iIAMYSHl0Rf/view?usp=drivesdk
2020,Rudy Francisco,IFA,,“I wish you a checkered flag”,“You can’t flex on me if I’m rooting for you.”,EMAI-INT-HI-21.jpg,https://drive.google.com/file/d/1r_3O3evG-X6RV073UGov0ndLV7LoL-oy/view?usp=drivesdk,,,,QI,QI,Fall 2020,,,FALSE,,,36463,36463,25469,25469,1,2020,,,book_title,https://drive.google.com/file/d/1r_3O3evG-X6RV073UGov0ndLV7LoL-oy/view?usp=drivesdk
,Amanda Aiyu Lee,PBC,Poetry By Chance,LOVE IS AN ELUSIVE SONGBIRD,"""What do I even want? I asked myself one night as the sky hid behind clouds and the moon wept for all of her stars I want to be free again. I don't want to live as his lost price.""",LEE - PBCA - Quote Images - LOVE IS AN ELUSIVE SONGBIRD - 9.png,https://drive.google.com/file/d/10ac16lxfAaPO649pHTLaA48D87H5gRGI/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,1527,1527,1161,1161,1,,,,release_year,https://drive.google.com/file/d/10ac16lxfAaPO649pHTLaA48D87H5gRGI/view?usp=drivesdk
,Amanda Aiyu Lee,PBC,Poetry By Chance,LOVE IS AN ELUSIVE SONGBIRD,"""What do I even want? I asked myself one night as the sky hid behind clouds and the moon wept for all of her stars I want to be free again. I don't want to live as his lost price.""",LEE-PBCA-Quote Images- LOVE IS AN ELUSIVE SONGBIRD-6.png,https://drive.google.com/file/d/1kc8POR_5fs9Ks-oWzt3IcMrbHizaCAhd/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,1528,1528,1161,1161,1,,,,release_year,https://drive.google.com/file/d/1kc8POR_5fs9Ks-oWzt3IcMrbHizaCAhd/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“A SIGN SHE IS TRYING”,"“Of all the things this world has taught her to apologize for, I am jealous that love has never been one of them.”","Baird - SYW - Quote Image - “Of all the things this world has taught her to apologize for, I am jealous that love has never been one of them.”",https://drive.google.com/file/d/1KItvXRS3p5af9WXmoCjHp59Ht1m8kFtv/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5506,5506,4115,4115,1,,,,release_year,https://drive.google.com/file/d/1KItvXRS3p5af9WXmoCjHp59Ht1m8kFtv/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“AFTER THE POETRY SLAM IS OVER”,“you will still be significant & intelligent & worthwhile & creative & lovable & talented & brave & alive & forgiven & allowed to be happy even if you never pry open the portal of your wounds with the crowbar of your writing ever again.”,Baird - SYW - Quote Image - “you will still be significant & intelligent & worthwhile & creative & lovable & talented & brave & alive & forgiven & allowed to be happy even if you never pry open the portal of your wounds with the crowbar of your writing ever again.”,https://drive.google.com/file/d/1K49BFft1K91zLINcPwrxaShFAo8nky-k/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5508,5508,4117,4117,1,,,,release_year,https://drive.google.com/file/d/1K49BFft1K91zLINcPwrxaShFAo8nky-k/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“CODE T14.91”,“The only way I knew how to acquire attention was to become an emergency.”,Baird - SYW - Quote Image - “The only way I knew how to acquire attention was to become an emergency.”,https://drive.google.com/file/d/10WJlCSooRfr7lYCQS5kBWfBn5Je1AiIU/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5547,5547,4143,4143,1,,,,release_year,https://drive.google.com/file/d/10WJlCSooRfr7lYCQS5kBWfBn5Je1AiIU/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried","“COME HOME, STOCKHOLM”",“how humbling it is to know: the body I threw stones at is the same body who is still determined to write love letters to me.”,Baird - SYW - Quote Image - “how humbling it is to know: the body I threw stones at is the same body who is still determined to write love letters to me.”,https://drive.google.com/file/d/1sgxctm3gBCYE2I0QCbNCic0w5bTo6tmg/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5554,5554,4144,4144,1,,,,release_year,https://drive.google.com/file/d/1sgxctm3gBCYE2I0QCbNCic0w5bTo6tmg/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“GUILT DOESN’T LIVE HERE ANYMORE”,"""’Bitch, I keep a life raft in my smile. I keep switchblades in my mascara.’""","Baird - SYW - Quote Image - ""’Bitch, I keep a life raft in my smile. I keep switchblades in my mascara.’""",https://drive.google.com/file/d/11OahkHFgBjrNio1sCAclvCvDQJPllnWb/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5724,5724,4233,4233,1,,,,release_year,https://drive.google.com/file/d/11OahkHFgBjrNio1sCAclvCvDQJPllnWb/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“GUILT DOESN’T LIVE HERE ANYMORE”,"“every time I thought my life was ending, turns out, it was just opening.”","Baird - SYW - Quote Image - “every time I thought my life was ending, turns out, it was just opening.”",https://drive.google.com/file/d/1fIPOWFGis5gq0GI4qAuKksI2vSnvRAVa/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5725,5725,4234,4234,1,,,,release_year,https://drive.google.com/file/d/1fIPOWFGis5gq0GI4qAuKksI2vSnvRAVa/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“GUILT DOESN’T LIVE HERE ANYMORE”,"“Find victory in the small things: the folded laundry, the clean plate, the answered phone call, the brushed teeth.”","Baird - SYW - Quote Image - “Find victory in the small things: the folded laundry, the clean plate, the answered phone call, the brushed teeth.”",https://drive.google.com/file/d/1zQ4eKAW2u07pH4joveqDiCuBfUhIEbiO/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5726,5726,4235,4235,1,,,,release_year,https://drive.google.com/file/d/1zQ4eKAW2u07pH4joveqDiCuBfUhIEbiO/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“GUILT DOESN’T LIVE HERE ANYMORE”,“I am sharpening my voice into a sword. I am becoming a girl made of mace.”,Baird - SYW - Quote Image - “I am sharpening my voice into a sword. I am becoming a girl made of mace.”,https://drive.google.com/file/d/13EHCBjPhdAQq8WyVkHRPoqGuHdqPY47t/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5727,5727,4236,4236,1,,,,release_year,https://drive.google.com/file/d/13EHCBjPhdAQq8WyVkHRPoqGuHdqPY47t/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“GUILT DOESN’T LIVE HERE ANYMORE”,“I left hell so I could come back and tell you all about it.”,Baird - SYW - Quote Image - “I left hell so I could come back and tell you all about it.”,https://drive.google.com/file/d/1CzIppLshLaArewO9VDRdBfZ7XSkP-6A_/view?usp=drivesdk,,,,QI,QI,,,,TRUE,,,5722,5722,4223,4223,1,,,,release_year,https://drive.google.com/file/d/1CzIppLshLaArewO9VDRdBfZ7XSkP-6A_/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“GUILT DOESN’T LIVE HERE ANYMORE”,"“I’m going to take over the world in spite of everything that has been done to me & my body. in fact, I’m going to take over the world ‘because’ of everything that has been done to me & my body.”","Baird - SYW - Quote Image - “I’m going to take over the world in spite of everything that has been done to me & my body. in fact, I’m going to take over the world ‘because’ of everything that has been done to me & my body.”",https://drive.google.com/file/d/1ObMMaN2ztbxcib-2rmPRbw1QkFTnViFl/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5728,5728,4237,4237,1,,,,release_year,https://drive.google.com/file/d/1ObMMaN2ztbxcib-2rmPRbw1QkFTnViFl/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“GUILT DOESN’T LIVE HERE ANYMORE”,"“one day, the urge to write a poem became greater than the urge to write a suicide note. and so, I wrote the poem.”","Baird - SYW - Quote Image - “one day, the urge to write a poem became greater than the urge to write a suicide note. and so, I wrote the poem.”",https://drive.google.com/file/d/1TvfYPW0Jemh4avrYPvjGjYFFRyTprQSx/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5729,5729,4238,4238,1,,,,release_year,https://drive.google.com/file/d/1TvfYPW0Jemh4avrYPvjGjYFFRyTprQSx/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“GUILT DOESN’T LIVE HERE ANYMORE”,"“some days the only productive thing you did was breathe, but even when survival feels like a performance, it is still an art form.”","Baird - SYW - Quote Image - “some days the only productive thing you did was breathe, but even when survival feels like a performance, it is still an art form.”",https://drive.google.com/file/d/1PrKDd35PnNsh5wWBZsqXzpl4bkwqOMto/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5730,5730,4239,4239,1,,,,release_year,https://drive.google.com/file/d/1PrKDd35PnNsh5wWBZsqXzpl4bkwqOMto/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“GUILT DOESN’T LIVE HERE ANYMORE”,"“staying alive is a skill & you are so talented, you sweet girl.”","Baird - SYW - Quote Image - “staying alive is a skill & you are so talented, you sweet girl.”",https://drive.google.com/file/d/14L_ZmgsI9JdA5O1txCsvXglSjdzCweX-/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5731,5731,4240,4240,1,,,,release_year,https://drive.google.com/file/d/14L_ZmgsI9JdA5O1txCsvXglSjdzCweX-/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“GUILT DOESN’T LIVE HERE ANYMORE”,“you are worth so much more than sent emails & crossed off to-do lists.”,Baird - SYW - Quote Image - “you are worth so much more than sent emails & crossed off to-do lists.”,https://drive.google.com/file/d/1rDgV7C9qY_bCKZeuzcONlLIF0XVpghLu/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5732,5732,4241,4241,1,,,,release_year,https://drive.google.com/file/d/1rDgV7C9qY_bCKZeuzcONlLIF0XVpghLu/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“GUILT DOESN’T LIVE HERE ANYMORE”,"“You made it through, girl. You made it through every single time the world scratched and skid to an end. You woke up. Tomorrow shoved you out of bed.”","Baird - SYW - Quote Image - “You made it through, girl. You made it through every single time the world scratched and skid to an end. You woke up. Tomorrow shoved you out of bed.”",https://drive.google.com/file/d/10XqcAs3dNcvojP5ceHl9y1Orv9MDT9yd/view?usp=drivesdk,,,,QI,QI,,,,TRUE,,,5723,5723,4232,4232,1,,,,release_year,https://drive.google.com/file/d/10XqcAs3dNcvojP5ceHl9y1Orv9MDT9yd/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“GUILT DOESN’T LIVE HERE ANYMORE”,"“You used to say you were sorry every other sentence, girl. And now people tell you that you make them feel powerful. And you always somehow forget the fact that you dragged yourself out of quicksand.”","Baird - SYW - Quote Image - “You used to say you were sorry every other sentence, girl. And now people tell you that you make them feel powerful. And you always somehow forget the fact that you dragged yourself out of quicksand.”",https://drive.google.com/file/d/1l3DOjOaTbWtkqwTNyBNZL-9sDL8VQR3o/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5733,5733,4242,4242,1,,,,release_year,https://drive.google.com/file/d/1l3DOjOaTbWtkqwTNyBNZL-9sDL8VQR3o/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“GUILTY BYSTANDER”,"“do I still have an eating disorder if I didn’t eat today but I didn’t torment the rolls piling up on my stomach, either?”","Baird - SYW - Quote Image - “do I still have an eating disorder if I didn’t eat today but I didn’t torment the rolls piling up on my stomach, either?”",https://drive.google.com/file/d/1qb3xlZY4mbD3hFBFZ0y2fQz6iYdSbYUl/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5750,5750,4243,4243,1,,,,release_year,https://drive.google.com/file/d/1qb3xlZY4mbD3hFBFZ0y2fQz6iYdSbYUl/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“HOSPITAL HIGH SCHOOL”,"“we talked about our anxieties and were met with true support, empathy, and the kind of validation that only self-identified fucked up teenagers can provide fellow self-identified fucked up teenagers”","Baird - SYW - Quote Image - “we talked about our anxieties and were met with true support, empathy, and the kind of validation that only self-identified fucked up teenagers can provide fellow self-identified fucked up teenagers”",https://drive.google.com/file/d/1KB4MqRlE8aBhyUez6CLbzgF6tQGrJWYn/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5787,5787,4261,4261,1,,,,release_year,https://drive.google.com/file/d/1KB4MqRlE8aBhyUez6CLbzgF6tQGrJWYn/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“HOW TO BECOME A DISNEY CHANNEL ORIGINAL STAR”,“I aspired to deteriorate in the same ways they did because I hoped this would bring me closer to understanding them.”,Baird - SYW - Quote Image - “I aspired to deteriorate in the same ways they did because I hoped this would bring me closer to understanding them.”,https://drive.google.com/file/d/1H79I06riqBC4A-btuO0yHMuQKFObuoQO/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5792,5792,4263,4263,1,,,,release_year,https://drive.google.com/file/d/1H79I06riqBC4A-btuO0yHMuQKFObuoQO/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“I PROMISE”,“the most miserable moments of my treatment were still sweeter than the greatest moments of my sickness.”,Baird - SYW - Quote Image - “the most miserable moments of my treatment were still sweeter than the greatest moments of my sickness.”,https://drive.google.com/file/d/1giYuNqg-fWa1MdEMrGt0lOfjPjdgUmtr/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5818,5818,4279,4279,1,,,,release_year,https://drive.google.com/file/d/1giYuNqg-fWa1MdEMrGt0lOfjPjdgUmtr/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“SAD GIRLS CLUB”,“how does anybody heal in a culture that glorifies self-hate?”,Baird - SYW - Quote Image - “how does anybody heal in a culture that glorifies self-hate?”,https://drive.google.com/file/d/1YgwNCUIXbg6RHQAcO0yYI4AGKe3zEpPM/view?usp=drivesdk,,,,QI,QI,,,,TRUE,,,5914,5914,4320,4320,1,,,,release_year,https://drive.google.com/file/d/1YgwNCUIXbg6RHQAcO0yYI4AGKe3zEpPM/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“TAKING MY MOTHER TO A GAY BAR”,"“I have become the queen of brushing off others’ judgements, even if doing so has turned me into a girl made of dust.”","Baird - SYW - Quote Image - “I have become the queen of brushing off others’ judgements, even if doing so has turned me into a girl made of dust.”",https://drive.google.com/file/d/1YNJC9EVvZnIf35tYgfln-aIW7UNfI7m-/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5984,5984,4346,4346,1,,,,release_year,https://drive.google.com/file/d/1YNJC9EVvZnIf35tYgfln-aIW7UNfI7m-/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“TAKING MY MOTHER TO A GAY BAR”,"“I love my mom, though I am afraid my sexuality will always be a bullet point on the long list of things about me that my mother is disgusted by.”","Baird - SYW - Quote Image - “I love my mom, though I am afraid my sexuality will always be a bullet point on the long list of things about me that my mother is disgusted by.”",https://drive.google.com/file/d/15_SlipeziX1aPh-vBCiUi-ZY79ItVkgI/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5985,5985,4353,4353,1,,,,release_year,https://drive.google.com/file/d/15_SlipeziX1aPh-vBCiUi-ZY79ItVkgI/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“TELEPHONE”,"“before you became the tightrope of string shuttling messages between the two tin cans of your parents, you were a child.”","Baird - SYW - Quote Image - “before you became the tightrope of string shuttling messages between the two tin cans of your parents, you were a child.”",https://drive.google.com/file/d/1gUE2jkJzQ-saXL31B--8lNAQ5qE6DNCp/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,5999,5999,4360,4360,1,,,,release_year,https://drive.google.com/file/d/1gUE2jkJzQ-saXL31B--8lNAQ5qE6DNCp/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“TELEPHONE”,“every kid who grew up as a splinter understands. not everyone is lucky enough to be born surrounded by something.”,Baird - SYW - Quote Image - “every kid who grew up as a splinter understands. not everyone is lucky enough to be born surrounded by something.”,https://drive.google.com/file/d/1SzlkMKZi5-nTae08NkDHjmHfnrRpl5Qo/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,6000,6000,4361,4361,1,,,,release_year,https://drive.google.com/file/d/1SzlkMKZi5-nTae08NkDHjmHfnrRpl5Qo/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“THE MOST USELESS EMOTION”,“We obsess over shame (the most useless emotion I can think of).”,Baird - SYW - Quote Image - “We obsess over shame (the most useless emotion I can think of).”,https://drive.google.com/file/d/1Ft89fil6R85dHfYpeHYs2FcAdlHq2hd8/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,6076,6076,4405,4405,1,,,,release_year,https://drive.google.com/file/d/1Ft89fil6R85dHfYpeHYs2FcAdlHq2hd8/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“THE NIGHTS I FELT IRIDESCENT”,“do whatever you can to avoid making your sadness into your aesthetic.”,Baird - SYW - Quote Image - “do whatever you can to avoid making your sadness into your aesthetic.”,https://drive.google.com/file/d/18J3RQG1Afpd1GTQtAMXVigln6teWLAfl/view?usp=drivesdk,,,,QI,QI,,,,TRUE,,,6083,6083,4409,4409,1,,,,release_year,https://drive.google.com/file/d/18J3RQG1Afpd1GTQtAMXVigln6teWLAfl/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“THE NIGHTS I FELT IRIDESCENT”,“I still don’t know how to write about the things that didn’t hurt.”,Baird - SYW - Quote Image - “I still don’t know how to write about the things that didn’t hurt.”,https://drive.google.com/file/d/1O0jxoOm8oTgvIlzPPrv3A6xHpo941BSs/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,6085,6085,4407,4407,1,,,,release_year,https://drive.google.com/file/d/1O0jxoOm8oTgvIlzPPrv3A6xHpo941BSs/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“THE NIGHTS I FELT IRIDESCENT”,"“if you attach too much of your identity to melancholy, it will be that much harder to learn your worth as something that lies outside the barrier of your suffering.”","Baird - SYW - Quote Image - “if you attach too much of your identity to melancholy, it will be that much harder to learn your worth as something that lies outside the barrier of your suffering.”",https://drive.google.com/file/d/1zQEtjgr81NIIzQiDpZc7AP0KhAoclUm1/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,6086,6086,4410,4410,1,,,,release_year,https://drive.google.com/file/d/1zQEtjgr81NIIzQiDpZc7AP0KhAoclUm1/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“THE NIGHTS I FELT IRIDESCENT”,“why am I clawing through a haystack of old feelings just to find a needle of my delight?”,Baird - SYW - Quote Image - “why am I clawing through a haystack of old feelings just to find a needle of my delight?”,https://drive.google.com/file/d/164a6pjWBCDPxyoG3C8ohqjdnI2j8JJhR/view?usp=drivesdk,,,,QI,QI,,,,TRUE,,,6084,6084,4406,4406,1,,,,release_year,https://drive.google.com/file/d/164a6pjWBCDPxyoG3C8ohqjdnI2j8JJhR/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“THE NIGHTS I FELT IRIDESCENT”,“why did I not allow myself to clutch the shooting stars of my happiness as tightly as the dissolving sea of my grief?”,Baird - SYW - Quote Image - “why did I not allow myself to clutch the shooting stars of my happiness as tightly as the dissolving sea of my grief?”,https://drive.google.com/file/d/1Of2ylhwyIF3H-TALW-e1xfHQOi9ov_Um/view?usp=drivesdk,,,,QI,QI,,,,TRUE,,,6098,6098,4408,4408,1,,,,release_year,https://drive.google.com/file/d/1Of2ylhwyIF3H-TALW-e1xfHQOi9ov_Um/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“THE NIGHTS I FELT IRIDESCENT”,“why is there so little evidence of all the nights I felt iridescent?”,Baird - SYW - Quote Image - “why is there so little evidence of all the nights I felt iridescent?”,https://drive.google.com/file/d/1K7KyuX38F0-euSV24oT30af4bnh9ohJl/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,6087,6087,4411,4411,1,,,,release_year,https://drive.google.com/file/d/1K7KyuX38F0-euSV24oT30af4bnh9ohJl/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“THE NIGHTS I FELT IRIDESCENT”,“you do not have to be a catastrophe to prove you are worth paying attention to.”,Baird - SYW - Quote Image - “you do not have to be a catastrophe to prove you are worth paying attention to.”,https://drive.google.com/file/d/1DYqH0q2EasxeYnroOV3cnj-R5Argigi0/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,6088,6088,4412,4412,1,,,,release_year,https://drive.google.com/file/d/1DYqH0q2EasxeYnroOV3cnj-R5Argigi0/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“TO DEVOUR A SKY”,“please sit here with me & remember: we were sweet & young & worrying-ly brilliant.”,Baird - SYW - Quote Image - “please sit here with me & remember: we were sweet & young & worrying-ly brilliant.”,https://drive.google.com/file/d/1rSgxWPcUcIlsbdqZtO4k--9Ttlhoi-Ut/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,6146,6146,4432,4432,1,,,,release_year,https://drive.google.com/file/d/1rSgxWPcUcIlsbdqZtO4k--9Ttlhoi-Ut/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“TO LOVE AN ARTIST”,“it is difficult for an artist to fall in love with another artist. we are both trying to capture the other. we both desperately want the other to hold still.”,Baird - SYW - Quote Image - “it is difficult for an artist to fall in love with another artist. we are both trying to capture the other. we both desperately want the other to hold still.”,https://drive.google.com/file/d/1cIAq7DDfOrsiDDQxZKKHxgQveMLcn9AC/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,6165,6165,4444,4444,1,,,,release_year,https://drive.google.com/file/d/1cIAq7DDfOrsiDDQxZKKHxgQveMLcn9AC/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“WHAT A BODY INHERITS ‘after Hieu Minh Nguyen’”,“I blamed her for teaching me how to be cruel to my body because she let me watch her set fire to her own.”,Baird - SYW - Quote Image - “I blamed her for teaching me how to be cruel to my body because she let me watch her set fire to her own.”,https://drive.google.com/file/d/1Jo0xrbeYG-1ZYE3cKyUreAD-wqeDgq5E/view?usp=drivesdk,,,,QI,QI,,,,TRUE,,,6186,6186,4452,4452,1,,,,release_year,https://drive.google.com/file/d/1Jo0xrbeYG-1ZYE3cKyUreAD-wqeDgq5E/view?usp=drivesdk
,Blythe Baird,SYW,"Single, Young, & Worried",“WHAT A BODY INHERITS ‘after Hieu Minh Nguyen’”,“I gain twenty pounds and my mother becomes a migraine”,Baird - SYW - Quote Image - “I gain twenty pounds and my mother becomes a migraine”,https://drive.google.com/file/d/1kL43wugqVR1rBDoQrDfCDw7IuTlAalvR/view?usp=drivesdk,,,,QI,QI,,,,FALSE,,,6182,6182,4453,4453,1,,,,release_year,https://drive.google.com/file/d/1kL43wugqVR1rBDoQrDfCDw7IuTlAalvR/view?usp=drivesdk
